"date","ALTM_hPa","temp","DEW_C","rh","wd","ws","nsec","lat","lon","altinmeters","nsec.licor","co2_ppm","h2o_ppm","ch4_ppb","ch4_ppm","latitude2","longitude2" 
2024-06-11 19:00:00,1020,11,6,70,340,2,3927121200,52.42,0.57,10,3927121200,490.408763427778,10914.29436675,2251.76807872222,2.25176807872222,52.237111,0.144343
2024-06-11 20:00:00,1020.7,10,6,75,0,0,3927124800,52.42,0.57,10,3927124800,488.581486683333,11644.9576288889,2095.75245547222,2.09575245547222,52.237111,0.144343
2024-06-11 21:00:00,1020.7,8,6,83,0,0,3927128400,52.42,0.57,10,3927128400,496.631702516667,11311.6936311111,2020.42048605556,2.02042048605556,52.237111,0.144343
2024-06-11 22:00:00,1020.7,7,5,85,0,0,3927132000,52.42,0.57,10,3927132000,500.609873633333,10847.5740033333,2176.01875241667,2.17601875241667,52.237111,0.144343
2024-06-11 23:00:00,1020.7,7,5,86,0,0,3927135600,52.42,0.57,10,3927135600,511.593861582894,10258.5534540405,2918.96690036101,2.91896690036101,52.237111,0.144343
2024-06-12 00:00:00,1020.7,9,6,86,0,0,3927139200,52.42,0.57,10,3927139200,526.582128863889,10435.9202794444,2324.76473697222,2.32476473697222,52.237111,0.144343
2024-06-12 01:00:00,1020.7,9,7,86,0,0,3927142800,52.42,0.57,10,3927142800,527.058302002778,10559.0942780556,2182.42578511111,2.18242578511111,52.237111,0.144343
2024-06-12 02:00:00,1020.3,8,6,87,0,0,3927146400,52.42,0.57,10,3927146400,534.019089566667,10622.7646933333,2139.34778227778,2.13934778227778,52.237111,0.144343
2024-06-12 03:00:00,1020.7,9,7,88,0,0,3927150000,52.42,0.57,10,3927150000,533.458534076645,10597.4613426826,2115.4539212441,2.1154539212441,52.237111,0.144343
2024-06-12 04:00:00,1020.7,9,7,88,0,0,3927153600,52.42,0.57,10,3927153600,536.570888794444,10483.6824672222,2092.81045388889,2.09281045388889,52.237111,0.144343
2024-06-12 05:00:00,1020.7,10,8,86,0,0,3927157200,52.42,0.57,10,3927157200,549.945379011111,10700.1208775,2123.57371722222,2.12357371722222,52.237111,0.144343
2024-06-12 06:00:00,1021,11,8,82,250,2,3927160800,52.42,0.57,10,3927160800,543.359058894444,10698.9439930556,2089.56952455556,2.08956952455556,52.237111,0.144343
2024-06-12 07:00:00,1021,13,8,71,250,3,3927164400,52.42,0.57,10,3927164400,530.001048797222,10726.5504483333,2073.17198888889,2.07317198888889,52.237111,0.144343
2024-06-12 08:00:00,1021,13,6,65,250,2,3927168000,52.42,0.57,10,3927168000,505.289438017217,10365.0656572896,2049.95792118856,2.04995792118856,52.237111,0.144343
2024-06-12 09:00:00,1020.7,14,7,66,240,3,3927171600,52.42,0.57,10,3927171600,496.195744558333,10413.3494088333,2048.75197086111,2.04875197086111,52.237111,0.144343
2024-06-12 10:00:00,1020.3,15,8,62,240,3,3927175200,52.42,0.57,10,3927175200,486.993802344444,9962.47245166667,2037.06920388889,2.03706920388889,52.237111,0.144343
2024-06-12 11:00:00,1020,15,7,59,240,3,3927178800,52.42,0.57,10,3927178800,485.321391775,9364.21173977778,2028.792823,2.028792823,52.237111,0.144343
2024-06-12 12:00:00,NA,NA,NA,NA,NA,NA,3927182400,NA,NA,NA,3927182400,490.676434371008,9275.80158405998,2052.20978597612,2.05220978597612,52.237111,0.144343
2024-06-12 13:00:00,1019.7,15,7,59,280,2,3927186000,52.42,0.57,10,3927186000,490.824685925,9631.90222352778,2063.1670995,2.0631670995,52.237111,0.144343
2024-06-12 14:00:00,1019.3,15,6,56,280,3,3927189600,52.42,0.57,10,3927189600,488.931182016667,8937.76040261111,2043.13381838889,2.04313381838889,52.237111,0.144343
2024-06-12 15:00:00,1018.6,16,6,51,240,3,3927193200,52.42,0.57,10,3927193200,490.986824588889,9580.70087547222,2031.83143105556,2.03183143105556,52.237111,0.144343
2024-06-12 16:00:00,NA,NA,NA,NA,NA,NA,3927196800,NA,NA,NA,3927196800,484.196607802778,8707.268959,2030.60802122222,2.03060802122222,52.237111,0.144343
2024-06-12 17:00:00,1018.3,14,7,61,220,4,3927200400,52.42,0.57,10,3927200400,482.553638916967,9084.83377970008,2033.54838686476,2.03354838686476,52.237111,0.144343
2024-06-12 18:00:00,1018,15,7,57,190,2,3927204000,52.42,0.57,10,3927204000,483.772002486111,9145.71425369444,2034.64919741667,2.03464919741667,52.237111,0.144343
2024-06-12 19:00:00,1018,14,7,62,150,2,3927207600,52.42,0.57,10,3927207600,483.354094994444,9170.00443541667,2032.92962558333,2.03292962558333,52.237111,0.144343
2024-06-12 20:00:00,1018,13,8,70,140,2,3927211200,52.42,0.57,10,3927211200,479.994502305556,9095.35290780556,2029.96508433333,2.02996508433333,52.237111,0.144343
2024-06-12 21:00:00,1017.6,13,8,73,0,0,3927214800,52.42,0.57,10,3927214800,491.053848611497,9622.14015387392,2056.89915237434,2.05689915237434,52.237111,0.144343
2024-06-12 22:00:00,1017.3,11,6,73,150,2,3927218400,52.42,0.57,10,3927218400,499.560521608333,9947.46228363889,2067.64155752778,2.06764155752778,52.237111,0.144343
2024-06-12 23:00:00,1016.9,10,6,77,0,0,3927222000,52.42,0.57,10,3927222000,505.300065563889,10197.3958811389,2074.79827819444,2.07479827819444,52.237111,0.144343
2024-06-13 00:00:00,1016.6,10,6,77,180,3,3927225600,52.42,0.57,10,3927225600,506.423730358333,9436.31778611111,2066.50965277778,2.06650965277778,52.237111,0.144343
2024-06-13 01:00:00,1016.3,8,5,81,0,0,3927229200,52.42,0.57,10,3927229200,507.990734736111,8953.64233997222,2075.62197083333,2.07562197083333,52.237111,0.144343
2024-06-13 02:00:00,1015.6,8,5,81,140,2,3927232800,52.42,0.57,10,3927232800,507.889727933907,8981.91689302971,2083.18215653985,2.08318215653985,52.237111,0.144343
2024-06-13 03:00:00,8,5,81,170,2,10,3927236400,52.42,0.57,10,3927236400,509.732624705556,9106.70250683333,2089.49050891667,2.08949050891667,52.237111,0.144343
2024-06-13 04:00:00,9,6,79,210,4,10,3927240000,52.42,0.57,10,3927240000,513.947159883333,9083.89584663889,2090.03614038889,2.09003614038889,52.237111,0.144343
2024-06-13 05:00:00,11,6,74,210,4,10,3927243600,52.42,0.57,10,3927243600,513.698693411111,8989.76696905556,2089.81842016667,2.08981842016667,52.237111,0.144343
2024-06-13 06:00:00,1014.6,12,6,66,220,4,3927247200,52.42,0.57,10,3927247200,506.804237836712,9249.95520805332,2092.1069215218,2.0921069215218,52.237111,0.144343
2024-06-13 07:00:00,1014.2,14,6,58,210,4,3927250800,52.42,0.57,10,3927250800,499.795077172222,9559.96985680556,2081.438107,2.081438107,52.237111,0.144343
2024-06-13 08:00:00,1013.9,16,6,54,220,5,3927254400,52.42,0.57,10,3927254400,490.465488816667,9852.48880772222,2067.96256305556,2.06796256305556,52.237111,0.144343
2024-06-13 09:00:00,1013.2,16,7,53,210,5,3927258000,52.42,0.57,10,3927258000,481.349543033333,9713.74049208333,2034.59065383333,2.03459065383333,52.237111,0.144343
2024-06-13 10:00:00,1012.2,17,6,49,210,6,3927261600,52.42,0.57,10,3927261600,479.172541588889,9377.71675525,2026.35739508333,2.02635739508333,52.237111,0.144343
2024-06-13 11:00:00,1011.5,18,7,47,180,7,3927265200,52.42,0.57,10,3927265200,479.820212007776,9122.77831177451,2021.81143879478,2.02181143879478,52.237111,0.144343
2024-06-13 12:00:00,1010.8,18,7,47,190,7,3927268800,52.42,0.57,10,3927268800,478.692484163889,9296.98593388889,2012.38842311111,2.01238842311111,52.237111,0.144343
2024-06-13 13:00:00,1010.2,18,6,47,200,6,3927272400,52.42,0.57,10,3927272400,479.457491052778,9231.72451080556,2012.36946813889,2.01236946813889,52.237111,0.144343
2024-06-13 14:00:00,1009.5,18,6,46,200,6,3927276000,52.42,0.57,10,3927276000,479.864346022222,8599.29471566667,2006.60427172222,2.00660427172222,52.237111,0.144343
2024-06-13 15:00:00,1009.2,17,7,52,180,5,3927279600,52.42,0.57,10,3927279600,480.702993436111,9494.72143983333,2007.22308958333,2.00722308958333,52.237111,0.144343
2024-06-13 16:00:00,1008.8,16,8,58,180,6,3927283200,52.42,0.57,10,3927283200,481.970535118023,9953.1447119689,2013.76353843377,2.01376353843377,52.237111,0.144343
2024-06-13 17:00:00,1008.1,15,10,74,160,4,3927286800,52.42,0.57,10,3927286800,483.978801808333,10448.1693034722,2023.39104269444,2.02339104269444,52.237111,0.144343
2024-06-13 18:00:00,1007.5,13,9,78,140,5,3927290400,52.42,0.57,10,3927290400,484.575608830556,11638.5664375,2032.72933072222,2.03272933072222,52.237111,0.144343
2024-06-13 19:00:00,1006.4,13,9,78,130,5,3927294000,52.42,0.57,10,3927294000,485.538642894444,12393.0834927778,2060.86959747222,2.06086959747222,52.237111,0.144343
2024-06-13 20:00:00,1005.8,12,9,81,150,5,3927297600,52.42,0.57,10,3927297600,484.990486525965,11858.1354201611,2062.65951282977,2.06265951282977,52.237111,0.144343
2024-06-13 21:00:00,1005.1,14,11,84,160,6,3927301200,52.42,0.57,10,3927301200,484.830935941667,12031.8964925,2055.00091644444,2.05500091644444,52.237111,0.144343
2024-06-13 22:00:00,1004.1,12,9,82,160,7,3927304800,52.42,0.57,10,3927304800,486.316232233333,12531.4011991667,2034.90317211111,2.03490317211111,52.237111,0.144343
2024-06-13 23:00:00,1003.1,12,9,81,160,6,3927308400,52.42,0.57,10,3927308400,486.698454238889,11964.2915830556,2013.89039658333,2.01389039658333,52.237111,0.144343
2024-06-14 00:00:00,1002.4,12,9,82,150,7,3927312000,52.42,0.57,10,3927312000,486.894462763889,12017.3041647222,2014.61967072222,2.01461967072222,52.237111,0.144343
2024-06-14 01:00:00,1001.4,12,9,82,150,7,3927315600,52.42,0.57,10,3927315600,487.654281988337,12201.0889986115,2020.24379941683,2.02024379941683,52.237111,0.144343
2024-06-14 02:00:00,1000.7,12,10,84,160,5,3927319200,52.42,0.57,10,3927319200,488.412551197222,12236.2175786111,2024.89672219444,2.02489672219444,52.237111,0.144343
2024-06-14 03:00:00,1000.3,13,11,86,170,5,3927322800,52.42,0.57,10,3927322800,489.664765191667,12552.4164019444,2026.01223766667,2.02601223766667,52.237111,0.144343
2024-06-14 04:00:00,1000,13,11,90,160,4,3927326400,52.42,0.57,10,3927326400,491.47626985,13198.1880527778,2029.81030466667,2.02981030466667,52.237111,0.144343
2024-06-14 05:00:00,1000,14,12,85,190,5,3927330000,52.42,0.57,10,3927330000,494.36050950847,13635.7544223827,2039.7433959178,2.0397433959178,52.237111,0.144343
2024-06-14 06:00:00,999.7,15,12,80,190,5,3927333600,52.42,0.57,10,3927333600,495.004716386111,13838.3882327778,2041.92226433333,2.04192226433333,52.237111,0.144343
2024-06-14 07:00:00,999.7,16,11,72,200,7,3927337200,52.42,0.57,10,3927337200,492.101621030556,13778.0751183333,2032.16335644444,2.03216335644444,52.237111,0.144343
2024-06-14 08:00:00,999.7,17,10,66,230,9,3927340800,52.42,0.57,10,3927340800,484.317605455556,12741.9203275,1994.90709383333,1.99490709383333,52.237111,0.144343
2024-06-14 09:00:00,999.7,19,10,59,210,8,3927344400,52.42,0.57,10,3927344400,480.554727730556,12069.4502197222,1982.76433469444,1.98276433469444,52.237111,0.144343
2024-06-14 10:00:00,999.7,19,10,57,200,7,3927348000,52.42,0.57,10,3927348000,478.921634515412,12984.8964229381,1981.7408499028,1.9817408499028,52.237111,0.144343
2024-06-14 11:00:00,999.3,17,13,76,230,5,3927351600,52.42,0.57,10,3927351600,478.477929108333,12160.0662752778,1982.95910852778,1.98295910852778,52.237111,0.144343
2024-06-14 12:00:00,999.3,19,9,52,210,6,3927355200,52.42,0.57,10,3927355200,477.691205094444,12955.7195272222,1982.52329508333,1.98252329508333,52.237111,0.144343
2024-06-14 13:00:00,999,20,9,50,190,8,3927358800,52.42,0.57,10,3927358800,477.472858177778,11664.0203727778,1983.08394694444,1.98308394694444,52.237111,0.144343
2024-06-14 14:00:00,999.3,13,10,82,220,6,3927362400,52.42,0.57,10,3927362400,476.934299377951,11969.2677808942,1979.30990569286,1.97930990569286,52.237111,0.144343
2024-06-14 15:00:00,999,16,12,78,180,5,3927366000,52.42,0.57,10,3927366000,479.782031216667,14302.1369066667,1983.39842141667,1.98339842141667,52.237111,0.144343
2024-06-14 16:00:00,999.3,15,11,78,240,8,3927369600,52.42,0.57,10,3927369600,478.573398333333,14101.3118913889,1983.46853980556,1.98346853980556,52.237111,0.144343
2024-06-14 17:00:00,998.7,12,10,87,150,2,3927373200,52.42,0.57,10,3927373200,480.182132302778,13736.0651877778,1978.52419125,1.97852419125,52.237111,0.144343
2024-06-14 18:00:00,998.7,13,11,87,120,2,3927376800,52.42,0.57,10,3927376800,480.952594358333,14492.5557286111,1988.74232522222,1.98874232522222,52.237111,0.144343
2024-06-14 19:00:00,998.7,13,11,88,110,3,3927380400,52.42,0.57,10,3927380400,480.635608528187,14274.9202171619,2000.99717672869,2.00099717672869,52.237111,0.144343
2024-06-14 20:00:00,998.3,13,10,83,130,3,3927384000,52.42,0.57,10,3927384000,482.118824113889,14179.3044922222,2019.91508930556,2.01991508930556,52.237111,0.144343
2024-06-14 21:00:00,998,13,10,82,140,4,3927387600,52.42,0.57,10,3927387600,485.243856630556,13739.2853730556,2062.6407885,2.0626407885,52.237111,0.144343
2024-06-14 22:00:00,997.3,13,10,85,140,3,3927391200,52.42,0.57,10,3927391200,491.283802347222,12465.2157475,2037.00339797222,2.03700339797222,52.237111,0.144343
2024-06-14 23:00:00,997,13,9,81,150,3,3927394800,52.42,0.57,10,3927394800,492.753099180783,11385.8862085532,2004.13254818106,2.00413254818106,52.237111,0.144343
2024-06-15 00:00:00,996.3,11,8,82,160,3,3927398400,52.42,0.57,10,3927398400,497.729494347222,11376.3503705556,2022.17034627778,2.02217034627778,52.237111,0.144343
2024-06-15 01:00:00,996.3,12,9,82,170,3,3927402000,52.42,0.57,10,3927402000,499.582169716667,11897.4789661111,2026.03723569444,2.02603723569444,52.237111,0.144343
2024-06-15 02:00:00,995.9,11,9,87,180,4,3927405600,52.42,0.57,10,3927405600,492.149291161111,12261.3558638889,2003.10760941667,2.00310760941667,52.237111,0.144343
2024-06-15 03:00:00,NA,NA,NA,NA,NA,NA,3927409200,NA,NA,NA,3927409200,492.575083683333,12006.1399819444,2006.43230788889,2.00643230788889,52.237111,0.144343
2024-06-15 04:00:00,996.3,12,10,89,220,7,3927412800,52.42,0.57,10,3927412800,493.380481571786,12170.677182727,2007.42487492363,2.00742487492363,52.237111,0.144343
2024-06-15 05:00:00,997,11,9,86,230,6,3927416400,52.42,0.57,10,3927416400,489.752762327778,11577.9135219444,2003.94675027778,2.00394675027778,52.237111,0.144343
2024-06-15 06:00:00,997.6,12,9,83,230,5,3927420000,52.42,0.57,10,3927420000,491.177125769444,11688.4563175,2016.00272127778,2.01600272127778,52.237111,0.144343
2024-06-15 07:00:00,998,13,9,74,230,6,3927423600,52.42,0.57,10,3927423600,488.239102705556,11469.3577005556,2015.81560502778,2.01581560502778,52.237111,0.144343
2024-06-15 08:00:00,997.6,15,8,64,210,8,3927427200,52.42,0.57,10,3927427200,483.8107818,11078.9437663889,2001.32339969444,2.00132339969444,52.237111,0.144343
2024-06-15 09:00:00,997,15,8,63,200,4,3927430800,52.42,0.57,10,3927430800,481.018358711469,11058.3666525965,2000.47997825604,2.00047997825604,52.237111,0.144343
2024-06-15 10:00:00,996.6,14,10,77,200,3,3927434400,52.42,0.57,10,3927434400,480.648837788889,11457.9134713889,2006.66293744444,2.00666293744444,52.237111,0.144343
2024-06-15 11:00:00,995.9,14,12,88,150,5,3927438000,52.42,0.57,10,3927438000,480.353165891667,13414.3270716667,2015.57290683333,2.01557290683333,52.237111,0.144343
2024-06-15 12:00:00,995.6,16,12,82,200,6,3927441600,52.42,0.57,10,3927441600,478.919545847222,14788.3619527778,2007.24830422222,2.00724830422222,52.237111,0.144343
2024-06-15 13:00:00,995.9,14,8,68,230,7,3927445200,52.42,0.57,10,3927445200,476.335468169953,14340.6974818106,1996.28966192724,1.99628966192724,52.237111,0.144343
2024-06-15 14:00:00,996.6,17,8,54,240,10,3927448800,52.42,0.57,10,3927448800,478.92013665,12075.4183147222,2002.77012408333,2.00277012408333,52.237111,0.144343
2024-06-15 15:00:00,997,18,8,52,250,7,3927452400,52.42,0.57,10,3927452400,478.648252666667,10258.2078934722,1999.54664897222,1.99954664897222,52.237111,0.144343
2024-06-15 16:00:00,998,16,7,57,250,9,3927456000,52.42,0.57,10,3927456000,477.60154395,9825.63036166667,1997.62066691667,1.99762066691667,52.237111,0.144343
2024-06-15 17:00:00,998.3,15,7,59,240,7,3927459600,52.42,0.57,10,3927459600,478.788859588889,10157.8181426111,1998.89796686111,1.99889796686111,52.237111,0.144343
2024-06-15 18:00:00,998.3,16,8,59,240,5,3927463200,52.42,0.57,10,3927463200,476.974620821994,9977.24672141072,2000.75187747848,2.00075187747848,52.237111,0.144343
2024-06-15 19:00:00,999,15,8,61,210,5,3927466800,52.42,0.57,10,3927466800,476.772794888889,10106.9928453611,2003.27965558333,2.00327965558333,52.237111,0.144343
2024-06-15 20:00:00,999.3,14,6,61,220,5,3927470400,52.42,0.57,10,3927470400,479.924926363889,9216.25980172222,1995.73915152778,1.99573915152778,52.237111,0.144343
2024-06-15 21:00:00,999.7,14,7,66,200,4,3927474000,52.42,0.57,10,3927474000,483.246145875,9629.57122430556,1996.10746088889,1.99610746088889,52.237111,0.144343
2024-06-15 22:00:00,999.3,13,8,68,180,3,3927477600,52.42,0.57,10,3927477600,487.726289691752,10158.4371178006,2009.96488286587,2.00996488286587,52.237111,0.144343
2024-06-15 23:00:00,999.3,13,9,75,180,4,3927481200,52.42,0.57,10,3927481200,489.986406111111,10726.4327169444,2017.22407002778,2.01722407002778,52.237111,0.144343
2024-06-16 00:00:00,998.7,13,9,73,190,5,3927484800,52.42,0.57,10,3927484800,492.702901813889,11126.3033672222,2024.27199377778,2.02427199377778,52.237111,0.144343
2024-06-16 01:00:00,998.7,13,9,77,180,4,3927488400,52.42,0.57,10,3927488400,490.462999738889,11178.5414641667,2021.17411486111,2.02117411486111,52.237111,0.144343
2024-06-16 02:00:00,998.7,12,9,81,180,4,3927492000,52.42,0.57,10,3927492000,490.171358558333,11480.5970386111,2018.37749911111,2.01837749911111,52.237111,0.144343
2024-06-16 03:00:00,998.3,13,9,79,190,4,3927495600,52.42,0.57,10,3927495600,490.410749955568,11642.5619991669,2017.10062657595,2.01710062657595,52.237111,0.144343
2024-06-16 04:00:00,998,13,9,78,180,5,3927499200,52.42,0.57,10,3927499200,490.559898955556,11760.8363922222,2016.53427419444,2.01653427419444,52.237111,0.144343
2024-06-16 05:00:00,998.3,14,9,76,190,7,3927502800,52.42,0.57,10,3927502800,488.451637322222,11672.2298191667,2010.14879894444,2.01014879894444,52.237111,0.144343
2024-06-16 06:00:00,998.7,14,10,76,200,7,3927506400,52.42,0.57,10,3927506400,487.524532491667,11666.4609147222,2008.43532905556,2.00843532905556,52.237111,0.144343
2024-06-16 07:00:00,999,14,10,80,240,6,3927510000,52.42,0.57,10,3927510000,486.059031421827,11722.6012999167,2009.75843410164,2.00975843410164,52.237111,0.144343
2024-06-16 08:00:00,999.7,15,10,72,250,6,3927513600,52.42,0.57,10,3927513600,483.530097075,12014.7935013889,2011.02976522222,2.01102976522222,52.237111,0.144343
2024-06-16 09:00:00,999.7,15,9,65,270,6,3927517200,52.42,0.57,10,3927517200,482.238561172222,11617.3571097222,2015.82721872222,2.01582721872222,52.237111,0.144343
2024-06-16 10:00:00,1000.3,18,10,60,270,6,3927520800,52.42,0.57,10,3927520800,478.714340652778,10927.7954455278,2012.45341105556,2.01245341105556,52.237111,0.144343
2024-06-16 11:00:00,1000.7,18,8,54,250,5,3927524400,52.42,0.57,10,3927524400,477.244822672222,10284.6219605556,2005.24593255556,2.00524593255556,52.237111,0.144343
2024-06-16 12:00:00,1000.7,18,7,49,290,6,3927528000,52.42,0.57,10,3927528000,475.36527901694,9963.49511491252,2001.29896051097,2.00129896051097,52.237111,0.144343
2024-06-16 13:00:00,1001,20,9,49,260,6,3927531600,52.42,0.57,10,3927531600,476.049313108333,9743.06232038889,2002.58658275,2.00258658275,52.237111,0.144343
2024-06-16 14:00:00,1001.7,19,7,47,250,4,3927535200,52.42,0.57,10,3927535200,476.037894788889,9858.45479825,2003.82845061111,2.00382845061111,52.237111,0.144343
2024-06-16 15:00:00,1001.7,19,8,48,250,5,3927538800,52.42,0.57,10,3927538800,474.526685433333,10203.9861483333,2008.67948538889,2.00867948538889,52.237111,0.144343
2024-06-16 16:00:00,1002,19,8,48,250,4,3927542400,52.42,0.57,10,3927542400,474.665405987226,9687.49196823105,2007.46355920578,2.00746355920578,52.237111,0.144343
2024-06-16 17:00:00,1002.4,19,8,47,240,4,3927546000,52.42,0.57,10,3927546000,474.582330847222,9537.22481505556,2008.11872691667,2.00811872691667,52.237111,0.144343
2024-06-16 18:00:00,1002.4,19,7,46,230,3,3927549600,52.42,0.57,10,3927549600,474.853003113889,9008.64175375,2002.52081127778,2.00252081127778,52.237111,0.144343
2024-06-16 19:00:00,1003.1,16,8,57,220,3,3927553200,52.42,0.57,10,3927553200,474.175806847222,10123.6852800278,2010.42249994444,2.01042249994444,52.237111,0.144343
2024-06-16 20:00:00,1003.4,15,7,59,190,3,3927556800,52.42,0.57,10,3927556800,475.99868045,10480.0532859167,2016.148797,2.016148797,52.237111,0.144343
2024-06-16 21:00:00,1004.1,15,9,68,200,4,3927560400,52.42,0.57,10,3927560400,481.075284309914,11447.2358683699,2028.94309252985,2.02894309252985,52.237111,0.144343
2024-06-16 22:00:00,1004.8,15,10,71,210,5,3927564000,52.42,0.57,10,3927564000,483.1071595,12278.0306944444,2027.51732219444,2.02751732219444,52.237111,0.144343
2024-06-16 23:00:00,1004.8,12,8,76,230,5,3927567600,52.42,0.57,10,3927567600,487.676181119444,12181.6912422222,2039.65261841667,2.03965261841667,52.237111,0.144343
2024-06-17 00:00:00,1005.1,11,8,79,220,3,3927571200,52.42,0.57,10,3927571200,489.756473827778,11537.8625438889,2037.85362941667,2.03785362941667,52.237111,0.144343
2024-06-17 01:00:00,1005.1,12,8,79,210,4,3927574800,52.42,0.57,10,3927574800,497.122365542905,11167.9902868648,2047.55633826715,2.04755633826715,52.237111,0.144343
2024-06-17 02:00:00,1005.8,10,7,84,230,4,3927578400,52.42,0.57,10,3927578400,503.64251625,10935.6515863889,2056.05415791667,2.05605415791667,52.237111,0.144343
2024-06-17 03:00:00,1006.1,10,7,84,210,3,3927582000,52.42,0.57,10,3927582000,507.944912686111,10502.1199844444,2057.72028977778,2.05772028977778,52.237111,0.144343
2024-06-17 04:00:00,1006.4,11,7,77,220,5,3927585600,52.42,0.57,10,3927585600,510.695120838889,10191.0299991667,2063.99650444444,2.06399650444444,52.237111,0.144343
2024-06-17 05:00:00,1007.1,14,9,72,220,5,3927589200,52.42,0.57,10,3927589200,507.513005280556,10129.6321738889,2062.96003958333,2.06296003958333,52.237111,0.144343
2024-06-17 06:00:00,1007.5,14,9,70,230,5,3927592800,52.42,0.57,10,3927592800,499.609637256318,10486.9261246876,2048.37431916134,2.04837431916134,52.237111,0.144343
2024-06-17 07:00:00,1007.8,16,9,63,220,5,3927596400,52.42,0.57,10,3927596400,491.865898116667,10998.5191466667,2036.44410316667,2.03644410316667,52.237111,0.144343
2024-06-17 08:00:00,1008.1,18,9,56,230,5,3927600000,52.42,0.57,10,3927600000,484.192433361111,11361.1800844444,2020.07406366667,2.02007406366667,52.237111,0.144343
2024-06-17 09:00:00,1008.5,19,9,52,220,5,3927603600,52.42,0.57,10,3927603600,481.534688538889,11136.1933580556,2012.90192216667,2.01290192216667,52.237111,0.144343
2024-06-17 10:00:00,1008.8,20,9,50,250,5,3927607200,52.42,0.57,10,3927607200,478.878656466667,10621.2015226667,2001.31279030556,2.00131279030556,52.237111,0.144343
2024-06-17 11:00:00,1008.8,20,9,51,240,5,3927610800,52.42,0.57,10,3927610800,477.448111885587,10124.8781859761,1998.99190161066,1.99899190161066,52.237111,0.144343
2024-06-17 12:00:00,1008.8,21,8,44,210,6,3927614400,52.42,0.57,10,3927614400,476.938390080556,10521.5891034444,2004.61032086111,2.00461032086111,52.237111,0.144343
2024-06-17 13:00:00,1009.2,21,10,48,270,4,3927618000,52.42,0.57,10,3927618000,476.649124577778,10521.743445,2007.37591352778,2.00737591352778,52.237111,0.144343
2024-06-17 14:00:00,1009.5,21,12,57,330,4,3927621600,52.42,0.57,10,3927621600,475.864693786111,10596.980886,2009.70501105556,2.00970501105556,52.237111,0.144343
2024-06-17 15:00:00,1010.2,19,12,64,340,4,3927625200,52.42,0.57,10,3927625200,478.078059280755,11243.0888722577,2014.87902713135,2.01487902713135,52.237111,0.144343
2024-06-17 16:00:00,1010.2,18,11,62,320,3,3927628800,52.42,0.57,10,3927628800,478.850573586111,12645.0153575,2055.36955888889,2.05536955888889,52.237111,0.144343
2024-06-17 17:00:00,1010.8,18,11,64,300,3,3927632400,52.42,0.57,10,3927632400,478.053591841667,13694.4195269444,2099.58648147222,2.09958648147222,52.237111,0.144343
2024-06-17 18:00:00,1011.2,18,11,64,0,0,3927636000,52.42,0.57,10,3927636000,476.440226780556,13295.0588905556,2037.10099222222,2.03710099222222,52.237111,0.144343
2024-06-17 19:00:00,1011.5,17,11,65,0,0,3927639600,52.42,0.57,10,3927639600,475.658655541667,13489.1722230556,2069.34505269444,2.06934505269444,52.237111,0.144343
2024-06-17 20:00:00,1011.9,14,11,78,0,0,3927643200,52.42,0.57,10,3927643200,477.772406936962,12922.9833476812,2053.28627284088,2.05328627284088,52.237111,0.144343
2024-06-17 21:00:00,1012.5,14,11,83,0,0,3927646800,52.42,0.57,10,3927646800,486.562097794444,13244.9007311111,2077.27997477778,2.07727997477778,52.237111,0.144343
2024-06-17 22:00:00,1012.9,12,10,88,0,0,3927650400,52.42,0.57,10,3927650400,500.902355569444,13489.7749383333,2093.91012419444,2.09391012419444,52.237111,0.144343
2024-06-17 23:00:00,1012.9,12,9,86,0,0,3927654000,52.42,0.57,10,3927654000,505.305704755556,13692.2323483333,2100.21948216667,2.10021948216667,52.237111,0.144343
2024-06-18 00:00:00,1013.2,11,9,90,0,0,3927657600,52.42,0.57,10,3927657600,515.843070441544,13592.3331760622,2107.27081796723,2.10727081796723,52.237111,0.144343
2024-06-18 01:00:00,1012.9,10,9,90,0,0,3927661200,52.42,0.57,10,3927661200,529.686391938889,13499.0222075,2111.81372041667,2.11181372041667,52.237111,0.144343
2024-06-18 02:00:00,1012.9,10,8,88,0,0,3927664800,52.42,0.57,10,3927664800,525.865173697222,12696.1351666667,2092.86747908333,2.09286747908333,52.237111,0.144343
2024-06-18 03:00:00,1012.9,10,8,88,230,2,3927668400,52.42,0.57,10,3927668400,531.14389875,12159.6746433333,2112.63428358333,2.11263428358333,52.237111,0.144343
2024-06-18 04:00:00,1013.9,10,8,90,2,10,3927672000,52.42,0.57,10,3927672000,531.461413130556,11892.7431147222,2120.71198294444,2.12071198294444,52.237111,0.144343
2024-06-18 05:00:00,1013.6,12,10,85,330,2,3927675600,52.42,0.57,10,3927675600,537.954657581227,11786.4529308525,2165.76160852541,2.16576160852541,52.237111,0.144343
2024-06-18 06:00:00,NA,NA,NA,NA,NA,NA,3927679200,NA,NA,NA,3927679200,518.286373438889,11901.2100030556,2137.91470438889,2.13791470438889,52.237111,0.144343
2024-06-18 07:00:00,NA,NA,NA,NA,NA,NA,3927682800,NA,NA,NA,3927682800,498.162558111111,11888.8351758333,2106.37056452778,2.10637056452778,52.237111,0.144343
