date,ALTM_hPa,temp,DEW_C,rh,wd,ws,nsec,lat,lon,altinmeters,nsec.licor,co2_ppm,h2o_ppm,ch4_ppb,ch4_ppm,latitude2,longitude2,stability_class,A,B,C,D,x_hat,y_hat,x_rel_dist,y_rel_dist,x_rel_dist2,y_rel_dist2,q,co2_rolling_average,ch4_ppb_ewm,q_rolling_avg,sigma_y,y1,y2,erf_diff,,
19/07/2024 23:00,,,,,,,3930418800,,,,3930418800,16.74747964,17962.49358,2151.842193,-1976.37037,52.237111,0.144343,5,14,0.68,4,0.36,[nan nan],[nan nan],,,,,,450.9887737,2102.297895,,,,,,0,0
20/07/2024 00:00,,,,,,,3930422400,,,,3930422400,19.85835275,17823.67389,2155.667237,-1976.366545,52.237111,0.144343,5,14,0.68,4,0.36,[nan nan],[nan nan],,,,,,454.5993833,2110.508563,,,,,,0,0
20/07/2024 01:00,1009.5,19,15,77,130,3,3930426000,52.42,0.57,10,3930426000,20.29724883,17708.60149,2147.661925,-1976.374551,52.237111,0.144343,4,21,0.75,6,0.54,[-0.76604444  0.64278761],[-0.64278761 -0.76604444],-604.0822944,769.528963,66.9583494,765.3374358,(-822465777283449.6+0j),458.2897921,2116.224465,1.50676E+11,4.07798606,176.0555273,89.35748924,1.00E-10,978.3098912,768.2609005
20/07/2024 02:00,1009.2,18,14,80,150,2,3930429600,52.42,0.57,10,3930429600,25.79977995,17785.96772,2171.055697,-1976.351157,52.237111,0.144343,4,21,0.75,6,0.54,[-0.5        0.8660254],[-0.8660254 -0.5      ],-830.8460806,516.5123751,-198.8405526,742.0830451,,462.9806612,2124.660039,,,,,,978.3098912,768.2609005
20/07/2024 03:00,1008.8,17,15,84,140,3,3930433200,52.42,0.57,10,3930433200,23.57622471,17908.30383,2167.388209,-1976.354824,52.237111,0.144343,4,21,0.75,6,0.54,[-0.64278761  0.76604444],[-0.76604444 -0.64278761],-728.5322291,652.9402993,-66.9583494,765.3374358,,467.2672475,2131.233604,,,,,,978.3098912,768.2609005
20/07/2024 04:00,1008.1,17,15,85,150,2,3930436800,52.42,0.57,10,3930436800,25.85541279,17892.62145,2180.405169,-1976.341807,52.237111,0.144343,4,21,0.75,6,0.54,[-0.5        0.8660254],[-0.8660254 -0.5      ],-830.8460806,516.5123751,-198.8405526,742.0830451,,471.9682317,2138.79846,,,,,,978.3098912,768.2609005
20/07/2024 05:00,1008.1,19,16,79,190,2,3930440400,52.42,0.57,10,3930440400,24.18081237,17765.99169,2181.486662,-1976.340726,52.237111,0.144343,4,21,0.75,6,0.54,[0.17364818 0.98480775],[-0.98480775  0.17364818],-968.4727781,-138.3861314,-629.3224872,440.6563495,,476.364743,2145.365875,,,,,,978.3098912,768.2609005
20/07/2024 06:00,1008.1,21,16,76,200,3,3930444000,52.42,0.57,10,3930444000,15.02838266,17718.29926,2175.244757,-1976.346968,52.237111,0.144343,1,98,0.98,18,1.8,[0.34202014 0.93969262],[-0.93969262  0.34202014],-929.7290009,-304.4572682,-696.2808366,324.6810863,,479.0971762,2149.962626,,,,,,978.3098912,768.2609005
20/07/2024 07:00,1007.8,22,16,68,210,3,3930447600,52.42,0.57,10,3930447600,3.374936663,18231.10046,2148.68465,-1976.373528,52.237111,0.144343,1,98,0.98,18,1.8,[0.5       0.8660254],[-0.8660254  0.5      ],-862.7358785,-461.2776249,-742.0830451,198.8405526,,479.7108011,2149.766015,,,,,,978.3098912,768.2609005
20/07/2024 08:00,1007.5,23,17,67,210,3,3930451200,52.42,0.57,10,3930451200,-10.61002044,18596.03206,2100.086653,-1976.422126,52.237111,0.144343,1,98,0.98,18,1.8,[0.5       0.8660254],[-0.8660254  0.5      ],-862.7358785,-461.2776249,-742.0830451,198.8405526,,477.7817064,2142.123036,,,,,,978.3098912,768.2609005
20/07/2024 09:00,1006.8,25,16,58,200,4,3930454800,52.42,0.57,10,3930454800,-18.14451974,18955.72479,2072.144439,-1976.450068,52.237111,0.144343,1,98,0.98,18,1.8,[0.34202014 0.93969262],[-0.93969262  0.34202014],-929.7290009,-304.4572682,-696.2808366,324.6810863,,474.4827029,2131.357098,,,,,,978.3098912,768.2609005
20/07/2024 10:00,1006.4,26,16,55,210,3,3930458400,52.42,0.57,10,3930458400,-20.49518752,19028.02948,2043.040498,-1976.479172,52.237111,0.144343,1,98,0.98,18,1.8,[0.5       0.8660254],[-0.8660254  0.5      ],-862.7358785,-461.2776249,-742.0830451,198.8405526,,470.7563051,2117.769929,,,,,,978.3098912,768.2609005
20/07/2024 11:00,1005.8,27,17,54,190,4,3930462000,52.42,0.57,10,3930462000,-14.6261077,19156.79704,2049.134593,-1976.473078,52.237111,0.144343,1,98,0.98,18,1.8,[0.17364818 0.98480775],[-0.98480775  0.17364818],-968.4727781,-138.3861314,-629.3224872,440.6563495,,468.0970128,2107.210646,,,,,,978.3098912,768.2609005
20/07/2024 12:00,1005.8,26,18,61,220,8,3930465600,52.42,0.57,10,3930465600,-15.24362328,18633.94934,2012.832656,-1976.50938,52.237111,0.144343,2,61,0.91,12,1.1,[0.64278761 0.76604444],[-0.76604444  0.64278761],-769.528963,-604.0822944,-765.3374358,66.9583494,,465.3254449,2092.690956,,,,,,978.3098912,768.2609005
20/07/2024 13:00,1005.8,23,17,68,220,6,3930469200,52.42,0.57,10,3930469200,-16.2481322,18466.90679,1991.010834,-1976.531202,52.237111,0.144343,2,61,0.91,12,1.1,[0.64278761 0.76604444],[-0.76604444  0.64278761],-769.528963,-604.0822944,-765.3374358,66.9583494,,462.3712391,2077.04786,,,,,,978.3098912,768.2609005
20/07/2024 14:00,1005.4,26,17,58,210,5,3930472800,52.42,0.57,10,3930472800,-15.38945432,18654.52287,1987.48197,-1976.534731,52.237111,0.144343,1,98,0.98,18,1.8,[0.5       0.8660254],[-0.8660254  0.5      ],-862.7358785,-461.2776249,-742.0830451,198.8405526,,459.5731565,2063.268492,,,,,,978.3098912,768.2609005
20/07/2024 15:00,1004.8,25,17,59,230,5,3930476400,52.42,0.57,10,3930476400,-15.79877764,17854.09781,1975.156279,-1976.547056,52.237111,0.144343,1,98,0.98,18,1.8,[0.76604444 0.64278761],[-0.64278761  0.76604444],-652.9402993,-728.5322291,-765.3374358,-66.9583494,,456.7006515,2049.712767,,,,,,978.3098912,768.2609005
20/07/2024 16:00,1004.4,26,16,56,220,6,3930480000,52.42,0.57,10,3930480000,-15.07099997,17574.63617,1971.362819,-1976.55085,52.237111,0.144343,2,61,0.91,12,1.1,[0.64278761 0.76604444],[-0.76604444  0.64278761],-769.528963,-604.0822944,-765.3374358,66.9583494,,453.9604696,2037.658929,,,,,,978.3098912,768.2609005
20/07/2024 17:00,1004.1,26,16,56,180,4,3930483600,52.42,0.57,10,3930483600,-12.49850403,17474.62751,1969.426484,-1976.552786,52.237111,0.144343,1,98,0.98,18,1.8,[-1.2246468e-16  1.0000000e+00],[-1.0000000e+00 -1.2246468e-16],-977.79,31.88979789,-543.2424924,543.2424924,,451.6880144,2027.16163,,,,,,978.3098912,768.2609005
20/07/2024 18:00,1004.1,25,16,59,250,4,3930487200,52.42,0.57,10,3930487200,-9.909239864,17532.2136,1970.098975,-1976.552114,52.237111,0.144343,1,98,0.98,18,1.8,[0.93969262 0.34202014],[-0.34202014  0.93969262],-364.3904837,-907.9150944,-696.2808366,-324.6810863,,449.8863344,2018.38276,,,,,,978.3098912,768.2609005
20/07/2024 19:00,1004.1,23,16,66,190,3,3930490800,52.42,0.57,10,3930490800,-7.731451349,17691.53936,1972.440087,-1976.549772,52.237111,0.144343,4,21,0.75,6,0.54,[0.17364818 0.98480775],[-0.98480775  0.17364818],-968.4727781,-138.3861314,-629.3224872,440.6563495,,448.480616,2011.314656,,,,,,978.3098912,768.2609005
20/07/2024 20:00,1005.1,22,16,69,200,3,3930494400,52.42,0.57,10,3930494400,-3.861293206,18112.97342,1979.63062,-1976.542582,52.237111,0.144343,4,21,0.75,6,0.54,[0.34202014 0.93969262],[-0.93969262  0.34202014],-929.7290009,-304.4572682,-696.2808366,324.6810863,,447.7785627,2006.440189,,,,,,978.3098912,768.2609005
20/07/2024 21:00,1005.1,21,16,75,190,3,3930498000,52.42,0.57,10,3930498000,0.546367757,18182.55426,1990.936786,-1976.531276,52.237111,0.144343,4,21,0.75,6,0.54,[0.17364818 0.98480775],[-0.98480775  0.17364818],-968.4727781,-138.3861314,-629.3224872,440.6563495,,447.8779022,2004.05505,,,,,,978.3098912,768.2609005
20/07/2024 22:00,,,,,,,3930501600,,,,3930501600,4.728542227,18221.96017,2000.802723,-1976.52141,52.237111,0.144343,5,14,0.68,4,0.36,[nan nan],[nan nan],,,,,,448.7376372,2003.554692,,,,,,0,0
20/07/2024 23:00,1004.4,19,15,79,190,2,3930505200,52.42,0.57,10,3930505200,9.381557957,18538.34682,2005.873802,-1976.516339,52.237111,0.144343,4,21,0.75,6,0.54,[0.17364818 0.98480775],[-0.98480775  0.17364818],-968.4727781,-138.3861314,-629.3224872,440.6563495,,450.443375,2003.911478,,,,,,978.3098912,768.2609005
21/07/2024 00:00,1005.1,18,15,83,190,2,3930508800,52.42,0.57,10,3930508800,10.5518871,18915.02628,2023.390446,-1976.498822,52.237111,0.144343,4,21,0.75,6,0.54,[0.17364818 0.98480775],[-0.98480775  0.17364818],-968.4727781,-138.3861314,-629.3224872,440.6563495,,452.3618999,2006.908243,,,,,,978.3098912,768.2609005
21/07/2024 01:00,1005.1,18,15,85,170,3,3930512400,52.42,0.57,10,3930512400,6.766404078,18887.42155,2001.219688,-1976.520993,52.237111,0.144343,4,21,0.75,6,0.54,[-0.17364818  0.98480775],[-0.98480775 -0.17364818],-957.3975675,201.1967718,-440.6563495,629.3224872,,453.5921552,2006.03308,,,,,,978.3098912,768.2609005
21/07/2024 02:00,1005.4,19,16,86,210,3,3930516000,52.42,0.57,10,3930516000,9.646983939,18863.06962,2004.306724,-1976.517906,52.237111,0.144343,4,21,0.75,6,0.54,[0.5       0.8660254],[-0.8660254  0.5      ],-862.7358785,-461.2776249,-742.0830451,198.8405526,,455.3461523,2005.767487,,,,,,978.3098912,768.2609005
21/07/2024 03:00,1006.1,18,16,87,230,4,3930519600,52.42,0.57,10,3930519600,13.28773765,18838.63185,2016.471405,-1976.505741,52.237111,0.144343,4,21,0.75,6,0.54,[0.76604444 0.64278761],[-0.64278761  0.76604444],-652.9402993,-728.5322291,-765.3374358,-66.9583494,,457.7621046,2007.414244,,,,,,978.3098912,768.2609005
21/07/2024 04:00,1006.4,18,16,85,290,5,3930523200,52.42,0.57,10,3930523200,11.71654889,18820.70046,2034.77359,-1976.487439,52.237111,0.144343,4,21,0.75,6,0.54,[ 0.93969262 -0.34202014],[0.34202014 0.93969262],304.4572682,-929.7290009,-324.6810863,-696.2808366,,459.8923862,2011.623374,,,,,,978.3098912,768.2609005
21/07/2024 05:00,1007.5,18,15,80,300,4,3930526800,52.42,0.57,10,3930526800,1.832268455,17909.17912,2021.215676,-1976.500997,52.237111,0.144343,4,21,0.75,6,0.54,[ 0.8660254 -0.5      ],[0.5       0.8660254],461.2776249,-862.7358785,-198.8405526,-742.0830451,(-3775620248038071+0j),460.2255259,2013.099113,88976350291,24.13298376,-17.95342421,-32.60363879,1.00E-10,978.3098912,768.2609005
21/07/2024 06:00,1007.5,19,14,77,300,5,3930530400,52.42,0.57,10,3930530400,-2.75014749,16437.81643,2020.364011,-1976.501848,52.237111,0.144343,1,98,0.98,18,1.8,[ 0.8660254 -0.5      ],[0.5       0.8660254],461.2776249,-862.7358785,-198.8405526,-742.0830451,(-1.1923863080518736e+16+0j),459.7254991,2014.216789,1.15916E+11,75.52370942,-5.736869893,-10.41822616,1.00E-10,978.3098912,768.2609005
21/07/2024 07:00,1008.5,19,14,71,300,4,3930534000,52.42,0.57,10,3930534000,-3.874906758,15796.82043,2036.132529,-1976.48608,52.237111,0.144343,1,98,0.98,18,1.8,[ 0.8660254 -0.5      ],[0.5       0.8660254],461.2776249,-862.7358785,-198.8405526,-742.0830451,(-9539014437724104+0j),459.0209706,2017.588442,1.42282E+11,75.52370942,-5.736869893,-10.41822616,1.00E-10,978.3098912,768.2609005
21/07/2024 08:00,1008.8,19,13,68,300,5,3930537600,52.42,0.57,10,3930537600,-9.461395329,14633.96158,2020.859685,-1976.501353,52.237111,0.144343,1,98,0.98,18,1.8,[ 0.8660254 -0.5      ],[0.5       0.8660254],461.2776249,-862.7358785,-198.8405526,-742.0830451,(-1.1923860093201652e+16+0j),457.3007169,2018.09171,1.6148E+11,75.52370942,-5.736869893,-10.41822616,1.00E-10,978.3098912,768.2609005
21/07/2024 09:00,1009.2,19,12,61,300,4,3930541200,52.42,0.57,10,3930541200,-13.14227985,13377.06894,2002.540823,-1976.519672,52.237111,0.144343,1,98,0.98,18,1.8,[ 0.8660254 -0.5      ],[0.5       0.8660254],461.2776249,-862.7358785,-198.8405526,-742.0830451,(-9539176397542902+0j),454.9112115,2015.699266,1.55919E+11,75.52370942,-5.736869893,-10.41822616,1.00E-10,978.3098912,768.2609005
21/07/2024 10:00,1009.5,22,13,54,300,3,3930544800,52.42,0.57,10,3930544800,-13.11418586,12857.24133,1999.915761,-1976.522297,52.237111,0.144343,1,98,0.98,18,1.8,[ 0.8660254 -0.5      ],[0.5       0.8660254],461.2776249,-862.7358785,-198.8405526,-742.0830451,(-7154391790554784+0j),452.5268141,2013.271034,1.44933E+11,75.52370942,-5.736869893,-10.41822616,1.00E-10,978.3098912,768.2609005
21/07/2024 11:00,1009.5,22,10,46,290,4,3930548400,52.42,0.57,10,3930548400,-11.9861066,11494.40087,1990.571704,-1976.531641,52.237111,0.144343,1,98,0.98,18,1.8,[ 0.93969262 -0.34202014],[0.34202014 0.93969262],304.4572682,-929.7290009,-324.6810863,-696.2808366,,450.347522,2009.77883,,,,,,978.3098912,768.2609005
21/07/2024 12:00,1010.2,23,10,45,330,3,3930552000,52.42,0.57,10,3930552000,-10.20035051,11188.61017,1992.818168,-1976.529394,52.237111,0.144343,1,98,0.98,18,1.8,[ 0.5       -0.8660254],[0.8660254 0.5      ],830.8460806,-516.5123751,198.8405526,-742.0830451,(-32988276.538829565+0j),448.4929128,2007.169497,1.19298E+11,128.0539744,-1.471666214,-4.232637845,0.037410998,978.3098912,768.2609005
21/07/2024 13:00,1010.5,23,10,43,310,4,3930555600,52.42,0.57,10,3930555600,-9.54349822,10754.58226,1991.450243,-1976.530762,52.237111,0.144343,1,98,0.98,18,1.8,[ 0.76604444 -0.64278761],[0.64278761 0.76604444],604.0822944,-769.528963,-66.9583494,-765.3374358,(-18140127924203.176+0j),446.7577313,2004.75115,1.00966E+11,96.23691245,-3.817271808,-7.491053329,6.72E-08,978.3098912,768.2609005
21/07/2024 14:00,1010.8,23,10,45,290,5,3930559200,52.42,0.57,10,3930559200,-8.56010088,10813.91444,1991.412133,-1976.5308,52.237111,0.144343,1,98,0.98,18,1.8,[ 0.93969262 -0.34202014],[0.34202014 0.93969262],304.4572682,-929.7290009,-324.6810863,-696.2808366,,445.2013493,2002.698994,,,,,,978.3098912,768.2609005
21/07/2024 15:00,1011.2,23,10,43,240,4,3930562800,52.42,0.57,10,3930562800,-7.468365085,11085.70934,1996.632636,-1976.52558,52.237111,0.144343,1,98,0.98,18,1.8,[0.8660254 0.5      ],[-0.5        0.8660254],-516.5123751,-830.8460806,-742.0830451,-198.8405526,,443.8434647,2001.765708,,,,,,978.3098912,768.2609005
21/07/2024 16:00,,,,,,,3930566400,,,,3930566400,-6.007066936,10970.2073,2001.605313,-1976.520607,52.237111,0.144343,2,61,0.91,12,1.1,[nan nan],[nan nan],,,,,,442.7512707,2001.741032,,,,,,0,0
21/07/2024 17:00,1011.5,22,9,42,280,3,3930570000,52.42,0.57,10,3930570000,-6.358212833,11635.64627,2003.906134,-1976.518306,52.237111,0.144343,1,98,0.98,18,1.8,[ 0.98480775 -0.17364818],[0.17364818 0.98480775],138.3861314,-968.4727781,-440.6563495,-629.3224872,,441.5952321,2002.074125,,,,,,978.3098912,768.2609005
21/07/2024 18:00,1011.5,21,9,46,300,2,3930573600,52.42,0.57,10,3930573600,-5.145414478,11957.17637,2006.987455,-1976.515225,52.237111,0.144343,1,98,0.98,18,1.8,[ 0.8660254 -0.5      ],[0.5       0.8660254],461.2776249,-862.7358785,-198.8405526,-742.0830451,(-4769577479223360+0j),440.6597021,2002.830022,93744936491,75.52370942,-5.736869893,-10.41822616,1.00E-10,978.3098912,768.2609005
21/07/2024 19:00,1011.9,21,10,51,0,0,3930577200,52.42,0.57,10,3930577200,-3.310792578,12254.78925,2010.346733,-1976.511866,52.237111,0.144343,3,32,0.81,8,0.72,[-0. -1.],[ 1. -0.],977.79,-31.88979789,543.2424924,-543.2424924,0j,440.0577399,2003.986439,79322638569,64.04691243,2.408034941,-3.112190426,1.999328751,978.3098912,768.2609005
21/07/2024 20:00,1012.2,17,10,65,0,0,3930580800,52.42,0.57,10,3930580800,2.16595674,12474.72208,3645.557481,-1974.876655,52.237111,0.144343,3,32,0.81,8,0.72,[-0. -1.],[ 1. -0.],977.79,-31.88979789,543.2424924,-543.2424924,0j,440.4515502,2256.53583,67119155713,64.04691243,2.408034941,-3.112190426,1.999328751,978.3098912,768.2609005
21/07/2024 21:00,1012.5,16,11,71,0,0,3930584400,52.42,0.57,10,3930584400,5.894363979,12659.37517,3717.73599,-1974.804476,52.237111,0.144343,3,32,0.81,8,0.72,[-0. -1.],[ 1. -0.],977.79,-31.88979789,543.2424924,-543.2424924,0j,441.5232527,2481.335855,56793131757,64.04691243,2.408034941,-3.112190426,1.999328751,978.3098912,768.2609005
21/07/2024 22:00,,,,,,,3930588000,,,,3930588000,15.41271404,12618.7517,3121.947024,-1975.400265,52.237111,0.144343,5,14,0.68,4,0.36,[nan nan],[nan nan],,,,,,444.3255644,2579.891419,,,,,,0,0
21/07/2024 23:00,1013.6,15,13,86,140,4,3930591600,52.42,0.57,10,3930591600,20.64284576,12886.06226,2492.046582,-1976.030166,52.237111,0.144343,4,21,0.75,6,0.54,[-0.64278761  0.76604444],[-0.76604444 -0.64278761],-728.5322291,652.9402993,-66.9583494,765.3374358,,448.078809,2566.376829,,,,,,978.3098912,768.2609005
22/07/2024 00:00,1013.2,15,13,88,140,2,3930595200,52.42,0.57,10,3930595200,11.24056772,13196.80712,2037.407832,-1976.484805,52.237111,0.144343,4,21,0.75,6,0.54,[-0.64278761  0.76604444],[-0.76604444 -0.64278761],-728.5322291,652.9402993,-66.9583494,765.3374358,,450.1225486,2484.996983,,,,,,978.3098912,768.2609005
22/07/2024 01:00,1013.2,15,12,87,180,3,3930598800,52.42,0.57,10,3930598800,6.245355701,13283.14506,2037.945401,-1976.484267,52.237111,0.144343,4,21,0.75,6,0.54,[-1.2246468e-16  1.0000000e+00],[-1.0000000e+00 -1.2246468e-16],-977.79,31.88979789,-543.2424924,543.2424924,,451.2580678,2416.219817,,,,,,978.3098912,768.2609005
22/07/2024 02:00,1013.2,14,11,83,190,3,3930602400,52.42,0.57,10,3930602400,10.22613366,13112.80764,2033.293189,-1976.488919,52.237111,0.144343,4,21,0.75,6,0.54,[0.17364818 0.98480775],[-0.98480775  0.17364818],-968.4727781,-138.3861314,-629.3224872,440.6563495,,453.1173649,2357.308028,,,,,,978.3098912,768.2609005
22/07/2024 03:00,1013.2,13,10,81,180,3,3930606000,52.42,0.57,10,3930606000,8.870268154,12744.03976,2039.120187,-1976.483092,52.237111,0.144343,4,21,0.75,6,0.54,[-1.2246468e-16  1.0000000e+00],[-1.0000000e+00 -1.2246468e-16],-977.79,31.88979789,-543.2424924,543.2424924,,454.7301409,2308.356052,,,,,,978.3098912,768.2609005
22/07/2024 04:00,1013.2,14,10,79,160,2,3930609600,52.42,0.57,10,3930609600,8.434141658,12478.21567,2045.415997,-1976.476796,52.237111,0.144343,4,21,0.75,6,0.54,[-0.34202014  0.93969262],[-0.93969262 -0.34202014],-907.9150944,364.3904837,-324.6810863,696.2808366,,456.2636212,2267.903736,,,,,,978.3098912,768.2609005
22/07/2024 05:00,1013.2,15,10,73,180,3,3930613200,52.42,0.57,10,3930613200,6.301333133,12323.20628,2039.969665,-1976.482243,52.237111,0.144343,4,21,0.75,6,0.54,[-1.2246468e-16  1.0000000e+00],[-1.0000000e+00 -1.2246468e-16],-977.79,31.88979789,-543.2424924,543.2424924,,457.4093181,2232.836956,,,,,,978.3098912,768.2609005
22/07/2024 06:00,1013.2,16.5,11.5,71,185.7160672,3.5,3930616800,52.42,0.57,10,3930616800,1.896984507,12533.17789,2042.670218,-1976.479542,52.237111,0.144343,1,98,0.98,18,1.8,[0.09959878 0.99502768],[-0.99502768  0.09959878],-976.1042994,-65.65546373,-594.6476083,486.4350246,,457.7542244,2203.580535,,,,,,978.3098912,768.2609005
22/07/2024 07:00,1013.2,18,13,73,180,5,3930620400,52.42,0.57,10,3930620400,-3.252571688,14111.10912,2030.043946,-1976.492169,52.237111,0.144343,1,98,0.98,18,1.8,[-1.2246468e-16  1.0000000e+00],[-1.0000000e+00 -1.2246468e-16],-977.79,31.88979789,-543.2424924,543.2424924,,457.1628477,2176.882598,,,,,,978.3098912,768.2609005
22/07/2024 08:00,1013.2,19,14,73,190,4,3930624000,52.42,0.57,10,3930624000,-5.45895802,15518.77788,2012.18857,-1976.510024,52.237111,0.144343,1,98,0.98,18,1.8,[0.17364818 0.98480775],[-0.98480775  0.17364818],-968.4727781,-138.3861314,-629.3224872,440.6563495,,456.1703099,2151.545055,,,,,,978.3098912,768.2609005
22/07/2024 09:00,1012.9,20,15,74,210,7,3930627600,52.42,0.57,10,3930627600,-8.996683599,16553.94433,1992.012561,-1976.5302,52.237111,0.144343,2,61,0.91,12,1.1,[0.5       0.8660254],[-0.8660254  0.5      ],-862.7358785,-461.2776249,-742.0830451,198.8405526,,454.5345493,2127.001594,,,,,,978.3098912,768.2609005
22/07/2024 10:00,1012.5,20,15,71,190,5,3930631200,52.42,0.57,10,3930631200,-8.897056135,17147.6621,1983.551656,-1976.538661,52.237111,0.144343,1,98,0.98,18,1.8,[0.17364818 0.98480775],[-0.98480775  0.17364818],-968.4727781,-138.3861314,-629.3224872,440.6563495,,452.9169027,2104.932373,,,,,,978.3098912,768.2609005
22/07/2024 11:00,,,,,,,3930634800,,,,3930634800,-9.380983167,17578.20409,1983.933757,-1976.538279,52.237111,0.144343,2,61,0.91,12,1.1,[nan nan],[nan nan],,,,,,451.2112694,2086.317201,,,,,,0,0
22/07/2024 12:00,1012.35,22.5,15.5,63.5,203.8351199,7.5,3930638400,52.42,0.57,10,3930638400,-10.37558327,17446.35167,1980.567968,-1976.541645,52.237111,0.144343,2,61,0.91,12,1.1,[0.40410605 0.91471214],[-0.91471214  0.40410605],-907.2832436,-365.9608711,-716.4380815,277.3829239,,449.3247997,2070.048089,,,,,,978.3098912,768.2609005
22/07/2024 13:00,1011.9,24,15,55,240,7,3930642000,52.42,0.57,10,3930642000,-10.04741002,16794.14972,1979.166155,-1976.543046,52.237111,0.144343,2,61,0.91,12,1.1,[0.8660254 0.5      ],[-0.5        0.8660254],-516.5123751,-830.8460806,-742.0830451,-198.8405526,,447.4979979,2056.066253,,,,,,978.3098912,768.2609005
22/07/2024 14:00,1011.9,26,16,53,240,7,3930645600,52.42,0.57,10,3930645600,-9.141099363,16209.72072,1981.198264,-1976.541014,52.237111,0.144343,2,61,0.91,12,1.1,[0.8660254 0.5      ],[-0.5        0.8660254],-516.5123751,-830.8460806,-742.0830451,-198.8405526,,445.8359798,2044.5481,,,,,,978.3098912,768.2609005
22/07/2024 15:00,1011.5,26,15,51,240,7,3930649200,52.42,0.57,10,3930649200,-8.283029373,16544.23065,1985.360626,-1976.536852,52.237111,0.144343,2,61,0.91,12,1.1,[0.8660254 0.5      ],[-0.5        0.8660254],-516.5123751,-830.8460806,-742.0830451,-198.8405526,,444.3299745,2035.442335,,,,,,978.3098912,768.2609005
22/07/2024 16:00,,,,,,,3930652800,,,,3930652800,-5.559606977,16210.39727,1981.435529,-1976.540777,52.237111,0.144343,2,61,0.91,12,1.1,[nan nan],[nan nan],,,,,,443.3191368,2027.133596,,,,,,0,0
22/07/2024 17:00,1011.9,24,13,51,280,7,3930656400,52.42,0.57,10,3930656400,-4.7723142,15616.32726,1977.671997,-1976.54454,52.237111,0.144343,2,61,0.91,12,1.1,[ 0.98480775 -0.17364818],[0.17364818 0.98480775],138.3861314,-968.4727781,-440.6563495,-629.3224872,,442.4514434,2019.524119,,,,,,978.3098912,768.2609005
22/07/2024 18:00,1012.2,23,13,53,270,4,3930660000,52.42,0.57,10,3930660000,-3.091200816,14662.88204,1976.866018,-1976.545346,52.237111,0.144343,1,98,0.98,18,1.8,[1.0000000e+00 1.8369702e-16],[-1.8369702e-16  1.0000000e+00],-31.88979789,-977.79,-543.2424924,-543.2424924,,441.8894068,2012.961334,,,,,,978.3098912,768.2609005
22/07/2024 19:00,1012.5,20,13,63,240,3,3930663600,52.42,0.57,10,3930663600,-3.190057284,14678.46789,1981.7634,-1976.540449,52.237111,0.144343,4,21,0.75,6,0.54,[0.8660254 0.5      ],[-0.5        0.8660254],-516.5123751,-830.8460806,-742.0830451,-198.8405526,,441.3093964,2008.161652,,,,,,978.3098912,768.2609005
22/07/2024 20:00,1013.2,18,12,69,240,3,3930667200,52.42,0.57,10,3930667200,-2.862310956,14880.11123,1984.684561,-1976.537528,52.237111,0.144343,4,21,0.75,6,0.54,[0.8660254 0.5      ],[-0.5        0.8660254],-516.5123751,-830.8460806,-742.0830451,-198.8405526,,440.7889763,2004.549792,,,,,,978.3098912,768.2609005
22/07/2024 21:00,1013.2,20,13,68,260,3,3930670800,52.42,0.57,10,3930670800,-0.824790329,14871.10405,1987.185716,-1976.535027,52.237111,0.144343,4,21,0.75,6,0.54,[0.98480775 0.17364818],[-0.17364818  0.98480775],-201.1967718,-957.3975675,-629.3224872,-440.6563495,,440.6390144,2001.878396,,,,,,978.3098912,768.2609005
22/07/2024 22:00,,,,,,,3930674400,,,,3930674400,3.010599041,15033.72875,1999.276321,-1976.522936,52.237111,0.144343,5,14,0.68,4,0.36,[nan nan],[nan nan],,,,,,441.186396,2001.478077,,,,,,0,0
22/07/2024 23:00,1013.2,18,14,73,230,5,3930678000,52.42,0.57,10,3930678000,5.351453003,15319.88695,1996.694145,-1976.525518,52.237111,0.144343,4,21,0.75,6,0.54,[0.76604444 0.64278761],[-0.64278761  0.76604444],-652.9402993,-728.5322291,-765.3374358,-66.9583494,,442.1593875,2000.742087,,,,,,978.3098912,768.2609005
23/07/2024 00:00,1013.2,18,14,75,240,4,3930681600,52.42,0.57,10,3930681600,6.672135128,15848.12861,1997.544869,-1976.524668,52.237111,0.144343,4,21,0.75,6,0.54,[0.8660254 0.5      ],[-0.5        0.8660254],-516.5123751,-830.8460806,-742.0830451,-198.8405526,,443.372503,2000.250207,,,,,,978.3098912,768.2609005
23/07/2024 01:00,1012.9,18,14,77,240,3,3930685200,52.42,0.57,10,3930685200,8.056271342,16268.36453,2010.469124,-1976.511743,52.237111,0.144343,4,21,0.75,6,0.54,[0.8660254 0.5      ],[-0.5        0.8660254],-516.5123751,-830.8460806,-742.0830451,-198.8405526,,444.8372796,2001.822348,,,,,,978.3098912,768.2609005
23/07/2024 02:00,1012.9,17,13,79,250,2,3930688800,52.42,0.57,10,3930688800,8.058051138,16466.79328,2016.763598,-1976.505449,52.237111,0.144343,4,21,0.75,6,0.54,[0.93969262 0.34202014],[-0.34202014  0.93969262],-364.3904837,-907.9150944,-696.2808366,-324.6810863,,446.3023798,2004.121002,,,,,,978.3098912,768.2609005
